id,prompt_id,request_ordinal,prompt_hash,prompt_char_len,prompt_token_len,vllm_request_id,workload,run_name,experiment,source_dataset,split,method,k,ngram_lookup_min,ngram_lookup_max,temperature,max_prompt_tokens,num_turns,num_turns_completed,seed,draft_model,eagle3_model,n_output_tokens,latency_s,tokens_per_sec,acceptance_rate,accepted_tokens_per_verifier_pass,draft_tokens,accepted_tokens_total,acceptance_metrics_source,rollback_frequency,verifier_utilization,mean_entropy,repetition_density,acceptance_volatility,accepted_per_draft,accept_rate_pos_0,accept_rate_pos_1,accept_rate_pos_2,accept_rate_pos_3,ttft_s,itl_s,prefill_time_s,decode_time_s,tpot_s,e2e_latency_engine_s,prefix_cache_hit_rate,prompt_cache_frac,kv_cache_usage_perc,flops_per_gpu,read_bytes_per_gpu,rejected_tokens,rejection_rate,first_rejection_pos,rejection_concentration,rejection_severity,acceptance_decay_slope,entropy_w0_mean,entropy_w1_mean,entropy_w2_mean,entropy_trend,entropy_range,high_entropy_frac,entropy_bucket,oracle_k_estimated,oracle_expected_tokens,oracle_k_vs_k4_gain,summary_path
conversational_generation_132978,conversational_generation_132978,27,0d1a05eadf83599e6fe1570c6e87bc95bb928380,7153,1433,27,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.346535525750369,61.34281683944193,0.8156028368794326,0.44921875,282.0,230.0,real,0.0,1.0,0.3108977665101962,0.3033268101761252,2.220446049250313e-16,0.8156028368794326,0.8156028368794326,,,,,,,,,,,,,,,52.0,0.1843971631205673,,,0.1843971631205674,,0.3994786046375576,0.2710049492544558,0.2627758854161524,-0.0003820590027059,1.5833086871478812,0.255859375,medium,16,4.253493211742507,1.7876351989283172,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_219017,conversational_generation_219017,28,2844e8040efae809ec8a86fc9fa48e81201b3b62,2293,508,28,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.928427799139172,57.34492247888975,0.7440273037542662,0.42578125,293.0,218.0,real,0.0,1.0,0.4462924894409291,0.2876712328767123,2.220446049250313e-16,0.7440273037542662,0.7440273037542662,,,,,,,,,,,,,,,75.0,0.2559726962457337,,,0.2559726962457338,,0.4682042191197166,0.4762401150810404,0.3950361498815524,-0.0002045578027646,1.5253851478220648,0.4140625,high,16,2.8810326181342902,0.8651054752733383,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_419459,conversational_generation_419459,29,59a0138cbc34334f22afc5aa8f9dee802dd26a19,6384,1185,29,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.939827259164304,57.27180013183631,0.7263513513513513,0.419921875,296.0,215.0,real,0.0,1.0,0.5830746949565246,0.3268101761252446,2.220446049250313e-16,0.7263513513513513,0.7263513513513513,,,,,,,,,,,,,,,81.0,0.2736486486486486,,,0.2736486486486487,,0.6610791043758234,0.5446117695198168,0.5439929956714058,-0.0004135291270755,1.5939698713909507,0.529296875,high,16,2.638387845799217,0.7228899085670288,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_237328,conversational_generation_237328,30,e5601d3f803833fd9e57ee8b52a91092785f0bd3,8084,1352,30,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.158163751009852,62.75922077889433,0.864963503649635,0.462890625,274.0,237.0,real,0.0,1.0,0.3994514107020909,0.3111545988258317,1.1102230246251563e-16,0.864963503649635,0.864963503649635,,,,,,,,,,,,,,,37.0,0.1350364963503649,,,0.1350364963503649,,0.4923919601144874,0.4269559440162216,0.2804068521933143,-0.0005993907855096,1.594907553375,0.35546875,high,16,5.776607403533061,2.956603158508669,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_153677,conversational_generation_153677,31,18d55f458359edead75754fd8ba351094ace0066,5068,996,31,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.81478279363364,58.08424461346741,0.75,0.427734375,292.0,219.0,real,0.0,1.0,0.4796791650023388,0.2778864970645792,0.0,0.75,0.75,,,,,,,,,,,,,,,73.0,0.25,,,0.25,,0.3984066576125847,0.502765670993443,0.5371885849893766,0.0003881463869683,1.5383819970351604,0.44921875,high,16,2.9699322127271444,0.9191509627271444,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_152885,conversational_generation_152885,32,965d74fe8a635867379307ee16b5b900af6dbd06,4460,744,32,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.36045113997534,61.24071433799567,0.8351254480286738,0.455078125,279.0,233.0,real,0.0,1.0,0.2506994648816426,0.2387475538160469,3.3306690738754696e-16,0.8351254480286738,0.8351254480286738,,,,,,,,,,,,,,,46.0,0.1648745519713261,,,0.1648745519713261,,0.157102351192817,0.0893103785612328,0.502720709076817,0.0007897300868448,1.5804978646376144,0.21484375,medium,16,4.781670053965834,2.1802498798211825,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_387599,conversational_generation_387599,33,6ef68827ce1783c9d6ecf4b92b2ea970c46e80d2,8219,1539,33,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,7.75292353099212,66.03960402205603,0.950381679389313,0.486328125,262.0,249.0,real,0.0,1.0,0.1434798798704321,0.2407045009784735,0.0,0.950381679389313,0.950381679389313,,,,,,,,,,,,,,,13.0,0.049618320610687,,,0.049618320610687,,0.135356603361376,0.2430384849541848,0.05310775279079,-0.0002205559652486,1.583129293979182,0.1171875,low,16,10.66937285596631,7.141541019340792,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_330928,conversational_generation_330928,34,113efe6005cc7ec86d15be3a1b0aaec1f706f938,4525,1074,34,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,7.889468003064394,64.89664446336954,0.9104477611940298,0.4765625,268.0,244.0,real,0.0,1.0,0.1832692941510842,0.4050880626223092,1.1102230246251563e-16,0.9104477611940298,0.9104477611940298,,,,,,,,,,,,,,,24.0,0.0895522388059701,,,0.0895522388059701,,0.1788228442845715,0.1091769026996476,0.2608948931281271,0.0001671744249153,1.505260214892701,0.169921875,medium,16,7.900670861352901,4.719523767848773,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_04371,conversational_generation_04371,35,9b6f826c6c4ec58323317ce246d1d8d8e2e3a5c3,2378,507,35,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.454717813059688,60.55790522176065,0.7414965986394558,0.42578125,294.0,218.0,real,0.0,1.0,0.5357340455074318,0.2837573385518591,0.0,0.7414965986394558,0.7414965986394558,,,,,,,,,,,,,,,76.0,0.2585034013605442,,,0.2585034013605441,,0.5703434789294363,0.4635816448934275,0.5728404665692917,-0.0001150574089765,1.5383381760241437,0.48828125,high,16,2.8444664201378345,0.843166067947891,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_486791,conversational_generation_486791,36,9c9c1722a0af7144bb95e8bfb8a61d4f8f727369,7512,1540,36,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.408961390145123,60.88742429000067,0.75,0.427734375,292.0,219.0,real,0.0,1.0,0.5827045209900918,0.3209393346379647,0.0,0.75,0.75,,,,,,,,,,,,,,,73.0,0.25,,,0.25,,0.6090192216134105,0.6291450501483032,0.5107952822525331,-0.0002388486119561,1.5824603320580737,0.53515625,high,16,2.9699322127271444,0.9191509627271444,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_53430,conversational_generation_53430,37,4bafdba9ac8477d3db634267cc3c4330f22fd99e,10260,1817,37,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.35901042027399,61.25126949934079,0.7620689655172413,0.431640625,290.0,221.0,real,0.0,1.0,0.4590781747807266,0.2446183953033268,2.220446049250313e-16,0.7620689655172413,0.7620689655172413,,,,,,,,,,,,,,,69.0,0.2379310344827586,,,0.2379310344827586,,0.4659458015589701,0.4339839143110852,0.4770928708710617,-2.3280777659047493e-05,1.5962815281476632,0.419921875,high,16,3.161455511629571,1.03879703911299,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_467678,conversational_generation_467678,38,150916d0d86f2529b1ee8d9e22cac3531b36a11d,1292,323,38,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.050621897913516,63.59757127989023,0.8483754512635379,0.458984375,277.0,235.0,real,0.0,1.0,0.2554261561504988,0.4011741682974559,2.220446049250313e-16,0.8483754512635379,0.8483754512635379,,,,,,,,,,,,,,,42.0,0.151624548736462,,,0.1516245487364621,,0.0835545919155261,0.2522760385157231,0.4284127021845523,0.0007878607063554,1.5837217431257653,0.2265625,medium,16,5.192309524604363,2.495555678642452,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_299200,conversational_generation_299200,39,c800863ca358d125056be10dcb4e82a69aba5579,3510,818,39,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,7.856148122809827,65.17188729085193,0.8962962962962963,0.47265625,270.0,242.0,real,0.0,1.0,0.2306322720033908,0.3307240704500978,3.3306690738754696e-16,0.8962962962962963,0.8962962962962963,,,,,,,,,,,,,,,28.0,0.1037037037037037,,,0.1037037037037037,,0.2021933526450179,0.08702955626005,0.4006734229760147,0.0004231357603547,1.574281780407384,0.21484375,medium,16,7.143576396750486,4.078529579512073,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_167885,conversational_generation_167885,40,50949f5d7dca7f89d6dae69bb70aecdcbbaa2996,5363,963,40,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,7.707932361867279,66.42507691595335,0.9210526315789472,0.478515625,266.0,245.0,real,0.0,1.0,0.1856311251179609,0.8943248532289628,3.3306690738754696e-16,0.9210526315789472,0.9210526315789472,,,,,,,,,,,,,,,21.0,0.0789473684210526,,,0.0789473684210526,,0.4929575747064822,0.0452997872046214,0.020577817066909,-0.0014922996907385,1.5765027292388385,0.154296875,medium,16,8.53700094384019,5.266569183034181,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_468672,conversational_generation_468672,41,e4468efde86168e9e38dd8b2c8139c357d620df9,5300,1077,41,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.261532178614289,61.97397636788943,0.7902097902097902,0.44140625,286.0,226.0,real,0.0,1.0,0.4760527904212108,0.3150684931506849,1.1102230246251563e-16,0.7902097902097902,0.7902097902097902,,,,,,,,,,,,,,,60.0,0.2097902097902098,,,0.2097902097902098,,0.5166232717225607,0.4193859806678711,0.4919619522632938,-5.479254901566121e-05,1.5660558489041403,0.443359375,high,16,3.6796032542702863,1.3816153431325535,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_202356,conversational_generation_202356,42,7177678a91ef1043760ed81d62c1cde45c0d07ac,3421,751,42,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.14186103316024,62.884885644046506,0.825,0.451171875,280.0,231.0,real,0.0,1.0,0.3511835486668415,0.2583170254403131,2.220446049250313e-16,0.825,0.825,,,,,,,,,,,,,,,49.0,0.175,,,0.175,,0.3097073957562313,0.3283499032536067,0.4147455586380835,0.0001725246845257,1.548120990554784,0.318359375,high,16,4.497176089562658,1.966785073937659,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_493909,conversational_generation_493909,43,bf12936d9105385ee85c683b775207dd12aad6be,617,104,43,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.168181831017137,62.682248092932525,0.7902097902097902,0.44140625,286.0,226.0,real,0.0,1.0,0.3406515702213903,0.2446183953033268,1.1102230246251563e-16,0.7902097902097902,0.7902097902097902,,,,,,,,,,,,,,,60.0,0.2097902097902098,,,0.2097902097902098,,0.3857562399027781,0.3251281118490435,0.3114143264857103,-0.000325726830553,1.549375998490415,0.314453125,medium,16,3.6796032542702863,1.3816153431325535,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_469069,conversational_generation_469069,44,c7e77cd7d3ceafd262482bd0069d3c8cd4065fdb,3140,533,44,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,7.961514167953283,64.30937497554226,0.8351254480286738,0.455078125,279.0,233.0,real,0.0,1.0,0.3833509460854577,0.162426614481409,3.3306690738754696e-16,0.8351254480286738,0.8351254480286738,,,,,,,,,,,,,,,46.0,0.1648745519713261,,,0.1648745519713261,,0.545051803297535,0.3564460709407005,0.2501223591584553,-0.0008026695709071,1.601194284534505,0.3359375,high,16,4.781670053965834,2.1802498798211825,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_187125,conversational_generation_187125,45,781ed51fd69d4a0a366776051721ecfc09d316ef,6702,1161,45,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.586630885954946,59.627577661160736,0.7414965986394558,0.42578125,294.0,218.0,real,0.0,1.0,0.542727887004609,0.2778864970645792,0.0,0.7414965986394558,0.7414965986394558,,,,,,,,,,,,,,,76.0,0.2585034013605442,,,0.2585034013605441,,0.6331063433162922,0.5096009836141554,0.4861420498150219,-0.0004572311828779,1.572925603880082,0.494140625,high,16,2.8444664201378345,0.843166067947891,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_503844,conversational_generation_503844,46,8900cd92f9de8da739a56641ca9ea3a08f593b89,4481,887,46,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.44111328292638,60.65550631047791,0.7440273037542662,0.42578125,293.0,218.0,real,0.0,1.0,0.4530817950213101,0.24853228962818,2.220446049250313e-16,0.7440273037542662,0.7440273037542662,,,,,,,,,,,,,,,75.0,0.2559726962457337,,,0.2559726962457338,,0.4300686803180596,0.4701331596650505,0.4589742224057096,5.744746324238652e-05,1.5540993895590596,0.427734375,high,16,2.8810326181342902,0.8651054752733383,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_190141,conversational_generation_190141,47,02b8f3ae7522fdef83d8a01f4804b5ca0319acd2,965,205,47,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,7.547036475967616,67.84119854599693,0.946768060836502,0.486328125,263.0,249.0,real,0.0,1.0,0.0854724569734357,0.3209393346379647,2.220446049250313e-16,0.946768060836502,0.946768060836502,,,,,,,,,,,,,,,14.0,0.053231939163498,,,0.0532319391634981,,0.2138961537723592,0.0297396718543717,0.0136267884526443,-0.0005859083932477,1.4811340013667698,0.06640625,low,16,10.373142894718002,6.877872063956652,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_238320,conversational_generation_238320,48,8d9d99362f9ba0d3d8e3469025556818cde5e543,6908,1255,48,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.261987950652838,61.970557577434285,0.7902097902097902,0.44140625,286.0,226.0,real,0.0,1.0,0.4501040883183794,0.2778864970645792,1.1102230246251563e-16,0.7902097902097902,0.7902097902097902,,,,,,,,,,,,,,,60.0,0.2097902097902098,,,0.2097902097902098,,0.4447944315606908,0.406850508970414,0.4981026356321071,0.0001266671822631,1.5670769730380405,0.431640625,high,16,3.6796032542702863,1.3816153431325535,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_154974,conversational_generation_154974,49,2d093c552f226e3ba5d8c38c7274a21b77a2b37c,4760,964,49,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,1,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.564660509116948,59.7805364795235,0.7205387205387206,0.41796875,297.0,214.0,real,0.0,1.0,0.5390323926074849,0.2876712328767123,2.220446049250313e-16,0.7205387205387206,0.7205387205387206,,,,,,,,,,,,,,,83.0,0.2794612794612794,,,0.2794612794612794,,0.6246189432248512,0.5048725261153975,0.4882036931813369,-0.0003960797152315,1.6049806109425682,0.466796875,high,16,2.5647034178410757,0.6813584356891691,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k1_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_494155,conversational_generation_494155,0,8901269e53841536ee71cc985445e36df0190857,6191,1218,0,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,2,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,27.02592770708725,18.944770575469786,0.7272727272727273,1.1875,418.0,304.0,real,0.0,0.5,0.4735583301864099,0.2426614481409001,1.1102230246251563e-16,1.4545454545454546,0.7942583732057417,0.6602870813397129,,,,,,,,,,,,,,114.0,0.2727272727272727,,0.0669856459330143,0.2057416267942583,-0.1339712918660289,0.5115857403294978,0.4593604919315921,0.4500058463433522,-0.0001277206640523,1.5754501833392345,0.447265625,high,16,2.334976239185004,0.44135512076682,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k2_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_347143,conversational_generation_347143,1,a6472b5c626c624a63c073d56195812a27757b3a,3487,720,1,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,2,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.658322968985885,59.13385326858147,0.6636363636363637,1.140625,440.0,292.0,real,0.0,0.5,0.4482227231066465,0.3835616438356164,1.1102230246251563e-16,1.3272727272727274,0.75,0.5772727272727273,,,,,,,,,,,,,,148.0,0.3363636363636363,,0.0863636363636363,0.25,-0.1727272727272727,0.5589844798492178,0.3396957024567969,0.4460139723173284,-0.0002404584369366,1.5585194054497291,0.41796875,high,16,1.7739237137866333,0.1967568984222454,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k2_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_509154,conversational_generation_509154,2,249d58859ec7f1a0bc2816deaa8407afd4c0464d,2422,472,2,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,2,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.787093760911375,58.267274019265344,0.6277533039647577,1.11328125,454.0,285.0,real,0.0,0.5,0.4947558423034207,0.2465753424657534,0.0,1.2555066079295154,0.7136563876651982,0.5418502202643172,,,,,,,,,,,,,,169.0,0.3722466960352423,,0.0859030837004405,0.2863436123348017,-0.1718061674008811,0.4517070955020649,0.4948288245206933,0.5372318886946656,0.0002129871775178,1.561811577029148,0.455078125,high,16,1.5576062975347589,0.134190081616194,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k2_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_112091,conversational_generation_112091,3,8d5310cb0dba1c4e1f2c81632a8a5ea093d09086,5976,1671,3,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,2,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.247263869270682,62.08119542624467,0.7018779342723005,1.16796875,426.0,299.0,real,0.0,0.5,0.3907721737329521,0.3405088062622309,2.220446049250313e-16,1.403755868544601,0.7746478873239436,0.6291079812206573,,,,,,,,,,,,,,127.0,0.2981220657276995,,0.0727699530516431,0.2253521126760563,-0.1455399061032864,0.4644036189490422,0.4029896100909842,0.3059215349678316,-0.0004657089313283,1.5230934606898394,0.34765625,high,16,2.0873502339767223,0.325900705371412,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k2_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
conversational_generation_177513,conversational_generation_177513,4,d6e7200ff623ee91137d1868c0b9114527b16d33,5474,1125,4,conversational_generation_gen,conversational_generation_gen,fixed_baseline_cap50,HuggingFaceH4/ultrachat_200k,test_gen,draft_sd,2,1,4,0.0,0,1,1,42,Qwen/Qwen2.5-1.5B-Instruct,,512,8.667672095820308,59.070070295678896,0.6428571428571429,1.125,448.0,288.0,real,0.0,0.5,0.4802992655242305,0.2700587084148728,0.0,1.2857142857142858,0.7276785714285714,0.5580357142857143,,,,,,,,,,,,,,160.0,0.3571428571428571,,0.0848214285714285,0.2723214285714286,-0.1696428571428572,0.5760236528531012,0.3974331316417824,0.4675905266527662,-0.0002963772538932,1.6011617292727576,0.443359375,high,16,1.646319052180786,0.1595159731420889,results/apexp_block/config_large_500/evaluation/paper_cap50/fixed_baseline_runs/fixed_baseline_cap50/conversational_generation_gen/draft_sd/k2_temp0.0_draft_Qwen2.5_1.5B_Instruct/summary.csv
